time,x,y,S1,S2,S3,S4
0.400000,0.000000,0.900000,0.288343,-0.390258,0.321421,-0.224204
0.400000,0.100000,0.900000,0.225929,-0.304446,0.249983,-0.171818
0.400000,0.200000,0.900000,0.179629,-0.238480,0.193773,-0.126303
0.400000,0.300000,0.900000,0.146812,-0.188321,0.149191,-0.084232
0.400000,0.400000,0.900000,0.123092,-0.149946,0.114013,-0.047714
0.400000,0.500000,0.900000,0.102530,-0.119275,0.087136,-0.023545
0.400000,0.600000,0.900000,0.081417,-0.093479,0.067472,-0.015136
0.400000,0.700000,0.900000,0.060841,-0.071840,0.053185,-0.017029
0.400000,0.800000,0.900000,0.043962,-0.054667,0.042271,-0.020252
0.400000,0.900000,0.900000,0.032043,-0.041752,0.033467,-0.020256
0.400000,1.000000,0.900000,0.024057,-0.032180,0.026287,-0.017611
0.400000,0.000000,1.000000,0.288026,-0.390139,0.321500,-0.224853
0.400000,0.100000,1.000000,0.224655,-0.303969,0.250299,-0.174419
0.400000,0.200000,1.000000,0.175878,-0.237075,0.194706,-0.133965
0.400000,0.300000,1.000000,0.138699,-0.185280,0.151208,-0.100808
0.400000,0.400000,1.000000,0.110202,-0.145115,0.117218,-0.074050
0.400000,0.500000,1.000000,0.087487,-0.113638,0.090876,-0.054275
0.400000,0.600000,1.000000,0.068526,-0.088648,0.070677,-0.041471
0.400000,0.700000,1.000000,0.052728,-0.068799,0.055203,-0.033605
0.400000,0.800000,1.000000,0.040212,-0.053261,0.043204,-0.027914
0.400000,0.900000,1.000000,0.030770,-0.041275,0.033783,-0.022858
0.400000,1.000000,1.000000,0.023739,-0.032061,0.026366,-0.018259
0.480000,0.000000,0.000000,0.288015,-0.390141,0.321512,-0.224868
0.480000,0.100000,0.000000,0.224613,-0.303973,0.250347,-0.174481
0.480000,0.200000,0.000000,0.175753,-0.237088,0.194846,-0.134148
0.480000,0.300000,0.000000,0.138429,-0.185309,0.151511,-0.101204
0.480000,0.400000,0.000000,0.109772,-0.145160,0.117699,-0.074678
0.480000,0.500000,0.000000,0.086986,-0.113691,0.091438,-0.055009
0.480000,0.600000,0.000000,0.068096,-0.088693,0.071159,-0.042100
0.480000,0.700000,0.000000,0.052458,-0.068828,0.055506,-0.034000
0.480000,0.800000,0.000000,0.040087,-0.053274,0.043344,-0.028097
0.480000,0.900000,0.000000,0.030727,-0.041279,0.033831,-0.022920
0.480000,1.000000,0.000000,0.023729,-0.032062,0.026378,-0.018275
0.480000,0.000000,0.100000,0.288301,-0.390263,0.321468,-0.224266
0.480000,0.100000,0.100000,0.225759,-0.304464,0.250173,-0.172067
0.480000,0.200000,0.100000,0.179127,-0.238533,0.194334,-0.127036
0.480000,0.300000,0.100000,0.145728,-0.188436,0.150405,-0.085819
0.480000,0.400000,0.100000,0.121369,-0.150128,0.115943,-0.050235
0.480000,0.500000,0.100000,0.100519,-0.119488,0.089387,-0.026487
0.480000,0.600000,0.100000,0.079694,-0.093661,0.069401,-0.017657
0.480000,0.700000,0.100000,0.059757,-0.071955,0.054400,-0.018616
0.480000,0.800000,0.100000,0.043461,-0.054720,0.042833,-0.020985
0.480000,0.900000,0.100000,0.031873,-0.041770,0.033657,-0.020505
0.480000,1.000000,0.100000,0.024014,-0.032184,0.026335,-0.017673
0.480000,0.000000,0.200000,0.289041,-0.390580,0.321356,-0.222706
0.480000,0.100000,0.200000,0.228727,-0.305736,0.249724,-0.165809
0.480000,0.200000,0.200000,0.187872,-0.242280,0.193010,-0.108605
0.480000,0.300000,0.200000,0.164647,-0.196539,0.147538,-0.045948
0.480000,0.400000,0.200000,0.151424,-0.163004,0.111390,0.013112
0.480000,0.500000,0.200000,0.135592,-0.134511,0.084073,0.047430
0.480000,0.600000,0.200000,0.109750,-0.106536,0.064848,0.045690
0.480000,0.700000,0.200000,0.078676,-0.080059,0.051533,0.021256
0.480000,0.800000,0.200000,0.052206,-0.058466,0.041508,-0.002554
0.480000,0.900000,0.200000,0.034842,-0.043042,0.033208,-0.014248
0.480000,1.000000,0.200000,0.024755,-0.032502,0.026223,-0.016112
0.480000,0.000000,0.300000,0.290345,-0.391139,0.321159,-0.219958
0.480000,0.100000,0.300000,0.233956,-0.307976,0.248932,-0.154788
0.480000,0.200000,0.300000,0.203273,-0.248877,0.190677,-0.076144
0.480000,0.300000,0.300000,0.197961,-0.210813,0.142493,0.024274
0.480000,0.400000,0.300000,0.204360,-0.185679,0.103370,0.124677
0.480000,0.500000,0.300000,0.197356,-0.160971,0.074718,0.177612
0.480000,0.600000,0.300000,0.162685,-0.129212,0.056828,0.157255
0.480000,0.700000,0.300000,0.111991,-0.094331,0.046488,0.091477
0.480000,0.800000,0.300000,0.067608,-0.065064,0.039175,0.029907
0.480000,0.900000,0.300000,0.040071,-0.045282,0.032415,-0.003227
0.480000,1.000000,0.300000,0.026059,-0.033060,0.026025,-0.013364
0.480000,0.000000,0.400000,0.291772,-0.391750,0.320942,-0.216949
0.480000,0.100000,0.400000,0.239682,-0.310429,0.248064,-0.142721
0.480000,0.200000,0.400000,0.220138,-0.256101,0.188122,-0.040601
0.480000,0.300000,0.400000,0.234444,-0.226439,0.136965,0.101160
0.480000,0.400000,0.400000,0.262320,-0.210506,0.094589,0.246832
0.480000,0.500000,0.400000,0.264997,-0.189941,0.064465,0.320151
0.480000,0.600000,0.400000,0.220651,-0.154039,0.048043,0.279411
0.480000,0.700000,0.400000,0.148478,-0.109957,0.040957,0.168363
0.480000,0.800000,0.400000,0.084470,-0.072288,0.036621,0.065450
0.480000,0.900000,0.400000,0.045796,-0.047735,0.031548,0.008840
0.480000,1.000000,0.400000,0.027486,-0.033672,0.025809,-0.010355
0.480000,0.000000,0.500000,0.292415,-0.392026,0.320845,-0.215594
0.480000,0.100000,0.500000,0.242260,-0.311533,0.247674,-0.137287
0.480000,0.200000,0.500000,0.227734,-0.259354,0.186969,-0.024597
0.480000,0.300000,0.500000,0.250874,-0.233476,0.134474,0.135780
0.480000,0.400000,0.500000,0.288423,-0.221685,0.090632,0.301836
0.480000,0.500000,0.500000,0.295450,-0.202986,0.059851,0.384333
0.480000,0.600000,0.500000,0.246749,-0.165219,0.044090,0.334415
0.480000,0.700000,0.500000,0.164905,-0.116994,0.038467,0.202984
0.480000,0.800000,0.500000,0.092064,-0.075541,0.035470,0.081454
0.480000,0.900000,0.500000,0.048375,-0.048839,0.031157,0.014274
0.480000,1.000000,0.500000,0.028129,-0.033947,0.025712,-0.009000
0.480000,0.000000,0.600000,0.291772,-0.391750,0.320942,-0.216949
0.480000,0.100000,0.600000,0.239682,-0.310429,0.248064,-0.142721
0.480000,0.200000,0.600000,0.220138,-0.256101,0.188122,-0.040601
0.480000,0.300000,0.600000,0.234444,-0.226439,0.136965,0.101160
0.480000,0.400000,0.600000,0.262320,-0.210506,0.094589,0.246832
0.480000,0.500000,0.600000,0.264997,-0.189941,0.064465,0.320151
0.480000,0.600000,0.600000,0.220651,-0.154039,0.048043,0.279411
0.480000,0.700000,0.600000,0.148478,-0.109957,0.040957,0.168363
0.480000,0.800000,0.600000,0.084470,-0.072288,0.036621,0.065450
0.480000,0.900000,0.600000,0.045796,-0.047735,0.031548,0.008840
0.480000,1.000000,0.600000,0.027486,-0.033672,0.025809,-0.010355
0.480000,0.000000,0.700000,0.290345,-0.391139,0.321159,-0.219958
0.480000,0.100000,0.700000,0.233956,-0.307976,0.248932,-0.154788
0.480000,0.200000,0.700000,0.203273,-0.248877,0.190677,-0.076144
0.480000,0.300000,0.700000,0.197961,-0.210813,0.142493,0.024274
0.480000,0.400000,0.700000,0.204360,-0.185679,0.103370,0.124677
0.480000,0.500000,0.700000,0.197356,-0.160971,0.074718,0.177612
0.480000,0.600000,0.700000,0.162685,-0.129212,0.056828,0.157255
0.480000,0.700000,0.700000,0.111991,-0.094331,0.046488,0.091477
0.480000,0.800000,0.700000,0.067608,-0.065064,0.039175,0.029907
0.480000,0.900000,0.700000,0.040071,-0.045282,0.032415,-0.003227
0.480000,1.000000,0.700000,0.026059,-0.033060,0.026025,-0.013364
0.480000,0.000000,0.800000,0.289041,-0.390580,0.321356,-0.222706
0.480000,0.100000,0.800000,0.228727,-0.305736,0.249724,-0.165809
0.480000,0.200000,0.800000,0.187872,-0.242280,0.193010,-0.108605
0.480000,0.300000,0.800000,0.164647,-0.196539,0.147538,-0.045948
0.480000,0.400000,0.800000,0.151424,-0.163004,0.111390,0.013112
0.480000,0.500000,0.800000,0.135592,-0.134511,0.084073,0.047430
0.480000,0.600000,0.800000,0.109750,-0.106536,0.064848,0.045690
0.480000,0.700000,0.800000,0.078676,-0.080059,0.051533,0.021256
0.480000,0.800000,0.800000,0.052206,-0.058466,0.041508,-0.002554
0.480000,0.900000,0.800000,0.034842,-0.043042,0.033208,-0.014248
0.480000,1.000000,0.800000,0.024755,-0.032502,0.026223,-0.016112
0.480000,0.000000,0.900000,0.288301,-0.390263,0.321468,-0.224266
0.480000,0.100000,0.900000,0.225759,-0.304464,0.250173,-0.172067
0.480000,0.200000,0.900000,0.179127,-0.238533,0.194334,-0.127036
0.480000,0.300000,0.900000,0.145728,-0.188436,0.150405,-0.085819
0.480000,0.400000,0.900000,0.121369,-0.150128,0.115943,-0.050235
0.480000,0.500000,0.900000,0.100519,-0.119488,0.089387,-0.026487
0.480000,0.600000,0.900000,0.079694,-0.093661,0.069401,-0.017657
0.480000,0.700000,0.900000,0.059757,-0.071955,0.054400,-0.018616
0.480000,0.800000,0.900000,0.043461,-0.054720,0.042833,-0.020985
0.480000,0.900000,0.900000,0.031873,-0.041770,0.033657,-0.020505
0.480000,1.000000,0.900000,0.024014,-0.032184,0.026335,-0.017673
0.480000,0.000000,1.000000,0.288015,-0.390141,0.321512,-0.224868
0.480000,0.100000,1.000000,0.224613,-0.303973,0.250347,-0.174481
0.480000,0.200000,1.000000,0.175753,-0.237088,0.194846,-0.134148
0.480000,0.300000,1.000000,0.138429,-0.185309,0.151511,-0.101204
0.480000,0.400000,1.000000,0.109772,-0.145160,0.117699,-0.074678
0.480000,0.500000,1.000000,0.086986,-0.113691,0.091438,-0.055009
0.480000,0.600000,1.000000,0.068096,-0.088693,0.071159,-0.042100
0.480000,0.700000,1.000000,0.052458,-0.068828,0.055506,-0.034000
0.480000,0.800000,1.000000,0.040087,-0.053274,0.043344,-0.028097
0.480000,0.900000,1.000000,0.030727,-0.041279,0.033831,-0.022920
0.480000,1.000000,1.000000,0.023729,-0.032062,0.026378,-0.018275
0.560000,0.000000,0.000000,0.288005,-0.390141,0.321522,-0.224883
0.560000,0.100000,0.000000,0.224574,-0.303974,0.250389,-0.174541
0.560000,0.200000,0.000000,0.175637,-0.237089,0.194968,-0.134324
0.560000,0.300000,0.000000,0.138178,-0.185312,0.151776,-0.101585
0.560000,0.400000,0.000000,0.109374,-0.145165,0.118121,-0.075283
0.560000,0.500000,0.000000,0.086521,-0.113697,0.091930,-0.055714
0.560000,0.600000,0.000000,0.067698,-0.088698,0.071580,-0.042705
0.560000,0.700000,0.000000,0.052207,-0.068831,0.055771,-0.034381
0.560000,0.800000,0.000000,0.039971,-0.053276,0.043467,-0.028273
0.560000,0.900000,0.000000,0.030688,-0.041280,0.033873,-0.022980
0.560000,1.000000,0.000000,0.023719,-0.032062,0.026388,-0.018290
0.560000,0.000000,0.100000,0.288261,-0.390263,0.321510,-0.224326
0.560000,0.100000,0.100000,0.225601,-0.304466,0.250340,-0.172306
0.560000,0.200000,0.100000,0.178663,-0.238539,0.194826,-0.127742
0.560000,0.300000,0.100000,0.144723,-0.188448,0.151469,-0.087345
0.560000,0.400000,0.100000,0.119773,-0.150148,0.117633,-0.052660
0.560000,0.500000,0.100000,0.098655,-0.119511,0.091360,-0.029316
0.560000,0.600000,0.100000,0.078097,-0.093681,0.071092,-0.020082
0.560000,0.700000,0.100000,0.058753,-0.071967,0.055464,-0.020142
0.560000,0.800000,0.100000,0.042997,-0.054726,0.043325,-0.021691
0.560000,0.900000,0.100000,0.031715,-0.041772,0.033824,-0.020745
0.560000,1.000000,0.100000,0.023975,-0.032185,0.026376,-0.017732
0.560000,0.000000,0.200000,0.288925,-0.390582,0.321479,-0.222882
0.560000,0.100000,0.200000,0.228263,-0.305742,0.250215,-0.166514
0.560000,0.200000,0.200000,0.186505,-0.242297,0.194458,-0.110683
0.560000,0.300000,0.200000,0.161687,-0.196576,0.150673,-0.050443
0.560000,0.400000,0.200000,0.146724,-0.163063,0.116368,0.005970
0.560000,0.500000,0.200000,0.130104,-0.134580,0.089885,0.039097
0.560000,0.600000,0.200000,0.105046,-0.106596,0.069829,0.038549
0.560000,0.700000,0.200000,0.075717,-0.080096,0.054667,0.016761
0.560000,0.800000,0.200000,0.050838,-0.058483,0.042957,-0.004632
0.560000,0.900000,0.200000,0.034377,-0.043048,0.033699,-0.014953
0.560000,1.000000,0.200000,0.024639,-0.032503,0.026345,-0.016288
0.560000,0.000000,0.300000,0.290094,-0.391142,0.321424,-0.220338
0.560000,0.100000,0.300000,0.232952,-0.307988,0.249996,-0.156314
0.560000,0.200000,0.300000,0.200315,-0.248914,0.193810,-0.080639
0.560000,0.300000,0.300000,0.191562,-0.210893,0.149271,0.014550
0.560000,0.400000,0.300000,0.194193,-0.185806,0.114139,0.109228
0.560000,0.500000,0.300000,0.185485,-0.161120,0.087289,0.159586
0.560000,0.600000,0.300000,0.152510,-0.129340,0.067603,0.141807
0.560000,0.700000,0.300000,0.105590,-0.094412,0.053267,0.081753
0.560000,0.800000,0.300000,0.064648,-0.065101,0.042309,0.025412
0.560000,0.900000,0.300000,0.039067,-0.045294,0.033479,-0.004753
0.560000,1.000000,0.300000,0.025808,-0.033063,0.026290,-0.013745
0.560000,0.000000,0.400000,0.291374,-0.391755,0.321364,-0.217553
0.560000,0.100000,0.400000,0.238086,-0.310449,0.249755,-0.145145
0.560000,0.200000,0.400000,0.215438,-0.256160,0.193100,-0.047743
0.560000,0.300000,0.400000,0.224270,-0.226567,0.147739,0.085712
0.560000,0.400000,0.400000,0.246155,-0.210710,0.111706,0.222288
0.560000,0.500000,0.400000,0.246136,-0.190177,0.084438,0.291510
0.560000,0.600000,0.400000,0.204488,-0.154241,0.065158,0.254865
0.560000,0.700000,0.400000,0.138303,-0.110085,0.051731,0.152915
0.560000,0.800000,0.400000,0.079771,-0.072347,0.041599,0.058308
0.560000,0.900000,0.400000,0.044200,-0.047755,0.033238,0.006416
0.560000,1.000000,0.400000,0.027088,-0.033677,0.026230,-0.010960
0.560000,0.000000,0.500000,0.291951,-0.392031,0.321337,-0.216299
0.560000,0.100000,0.500000,0.240397,-0.311556,0.249646,-0.140116
0.560000,0.200000,0.500000,0.222247,-0.259422,0.192780,-0.032931
0.560000,0.300000,0.500000,0.239007,-0.233624,0.147042,0.117753
0.560000,0.400000,0.500000,0.269558,-0.221922,0.110607,0.273196
0.560000,0.500000,0.500000,0.273445,-0.203261,0.083154,0.350913
0.560000,0.600000,0.500000,0.227892,-0.165454,0.064059,0.305774
0.560000,0.700000,0.500000,0.153034,-0.117142,0.051038,0.184957
0.560000,0.800000,0.500000,0.086577,-0.075609,0.041281,0.073121
0.560000,0.900000,0.500000,0.046512,-0.048862,0.033130,0.011445
0.560000,1.000000,0.500000,0.027665,-0.033953,0.026203,-0.009706
0.560000,0.000000,0.600000,0.291374,-0.391755,0.321364,-0.217553
0.560000,0.100000,0.600000,0.238086,-0.310449,0.249755,-0.145145
0.560000,0.200000,0.600000,0.215438,-0.256160,0.193100,-0.047743
0.560000,0.300000,0.600000,0.224270,-0.226567,0.147739,0.085712
0.560000,0.400000,0.600000,0.246155,-0.210710,0.111706,0.222288
0.560000,0.500000,0.600000,0.246136,-0.190177,0.084438,0.291510
0.560000,0.600000,0.600000,0.204488,-0.154241,0.065158,0.254865
0.560000,0.700000,0.600000,0.138303,-0.110085,0.051731,0.152915
0.560000,0.800000,0.600000,0.079771,-0.072347,0.041599,0.058308
0.560000,0.900000,0.600000,0.044200,-0.047755,0.033238,0.006416
0.560000,1.000000,0.600000,0.027088,-0.033677,0.026230,-0.010960
0.560000,0.000000,0.700000,0.290094,-0.391142,0.321424,-0.220338
0.560000,0.100000,0.700000,0.232952,-0.307988,0.249996,-0.156314
0.560000,0.200000,0.700000,0.200315,-0.248914,0.193810,-0.080639
0.560000,0.300000,0.700000,0.191562,-0.210893,0.149271,0.014550
0.560000,0.400000,0.700000,0.194193,-0.185806,0.114139,0.109228
0.560000,0.500000,0.700000,0.185485,-0.161120,0.087289,0.159586
0.560000,0.600000,0.700000,0.152510,-0.129340,0.067603,0.141807
0.560000,0.700000,0.700000,0.105590,-0.094412,0.053267,0.081753
0.560000,0.800000,0.700000,0.064648,-0.065101,0.042309,0.025412
0.560000,0.900000,0.700000,0.039067,-0.045294,0.033479,-0.004753
0.560000,1.000000,0.700000,0.025808,-0.033063,0.026290,-0.013745
0.560000,0.000000,0.800000,0.288925,-0.390582,0.321479,-0.222882
0.560000,0.100000,0.800000,0.228263,-0.305742,0.250215,-0.166514
0.560000,0.200000,0.800000,0.186505,-0.242297,0.194458,-0.110683
0.560000,0.300000,0.800000,0.161687,-0.196576,0.150673,-0.050443
0.560000,0.400000,0.800000,0.146724,-0.163063,0.116368,0.005970
0.560000,0.500000,0.800000,0.130104,-0.134580,0.089885,0.039097
0.560000,0.600000,0.800000,0.105046,-0.106596,0.069829,0.038549
0.560000,0.700000,0.800000,0.075717,-0.080096,0.054667,0.016761
0.560000,0.800000,0.800000,0.050838,-0.058483,0.042957,-0.004632
0.560000,0.900000,0.800000,0.034377,-0.043048,0.033699,-0.014953
0.560000,1.000000,0.800000,0.024639,-0.032503,0.026345,-0.016288
0.560000,0.000000,0.900000,0.288261,-0.390263,0.321510,-0.224326
0.560000,0.100000,0.900000,0.225601,-0.304466,0.250340,-0.172306
0.560000,0.200000,0.900000,0.178663,-0.238539,0.194826,-0.127742
0.560000,0.300000,0.900000,0.144723,-0.188448,0.151469,-0.087345
0.560000,0.400000,0.900000,0.119773,-0.150148,0.117633,-0.052660
0.560000,0.500000,0.900000,0.098655,-0.119511,0.091360,-0.029316
0.560000,0.600000,0.900000,0.078097,-0.093681,0.071092,-0.020082
0.560000,0.700000,0.900000,0.058753,-0.071967,0.055464,-0.020142
0.560000,0.800000,0.900000,0.042997,-0.054726,0.043325,-0.021691
0.560000,0.900000,0.900000,0.031715,-0.041772,0.033824,-0.020745
0.560000,1.000000,0.900000,0.023975,-0.032185,0.026376,-0.017732
0.560000,0.000000,1.000000,0.288005,-0.390141,0.321522,-0.224883
0.560000,0.100000,1.000000,0.224574,-0.303974,0.250389,-0.174541
0.560000,0.200000,1.000000,0.175637,-0.237089,0.194968,-0.134324
0.560000,0.300000,1.000000,0.138178,-0.185312,0.151776,-0.101585
0.560000,0.400000,1.000000,0.109374,-0.145165,0.118121,-0.075283
0.560000,0.500000,1.000000,0.086521,-0.113697,0.091930,-0.055714
0.560000,0.600000,1.000000,0.067698,-0.088698,0.071580,-0.042705
0.560000,0.700000,1.000000,0.052207,-0.068831,0.055771,-0.034381
0.560000,0.800000,1.000000,0.039971,-0.053276,0.043467,-0.028273
0.560000,0.900000,1.000000,0.030688,-0.041280,0.033873,-0.022980
0.560000,1.000000,1.000000,0.023719,-0.032062,0.026388,-0.018290
0.640000,0.000000,0.000000,0.287996,-0.390140,0.321531,-0.224897
0.640000,0.100000,0.000000,0.224537,-0.303971,0.250425,-0.174598
0.640000,0.200000,0.000000,0.175531,-0.237081,0.195075,-0.134493
0.640000,0.300000,0.000000,0.137947,-0.185294,0.152006,-0.101949
0.640000,0.400000,0.000000,0.109008,-0.145137,0.118486,-0.075862
0.640000,0.500000,0.000000,0.086094,-0.113664,0.092356,-0.056390
0.640000,0.600000,0.000000,0.067331,-0.088670,0.071946,-0.043284
0.640000,0.700000,0.000000,0.051977,-0.068813,0.056001,-0.034746
0.640000,0.800000,0.000000,0.039864,-0.053268,0.043573,-0.028442
0.640000,0.900000,0.000000,0.030652,-0.041277,0.033909,-0.023037
0.640000,1.000000,0.000000,0.023710,-0.032061,0.026397,-0.018304
0.640000,0.000000,0.100000,0.288225,-0.390261,0.321546,-0.224383
0.640000,0.100000,0.100000,0.225456,-0.304455,0.250485,-0.172536
0.640000,0.200000,0.100000,0.178235,-0.238506,0.195253,-0.128418
0.640000,0.300000,0.100000,0.143798,-0.188377,0.152392,-0.088808
0.640000,0.400000,0.100000,0.118303,-0.150035,0.119099,-0.054983
0.640000,0.500000,0.100000,0.096939,-0.119379,0.093072,-0.032027
0.640000,0.600000,0.100000,0.076626,-0.093568,0.072559,-0.022405
0.640000,0.700000,0.100000,0.057827,-0.071896,0.056387,-0.021604
0.640000,0.800000,0.100000,0.042569,-0.054693,0.043751,-0.022367
0.640000,0.900000,0.100000,0.031570,-0.041761,0.033969,-0.020974
0.640000,1.000000,0.100000,0.023939,-0.032182,0.026413,-0.017790
0.640000,0.000000,0.200000,0.288819,-0.390573,0.321585,-0.223050
0.640000,0.100000,0.200000,0.227835,-0.305709,0.250642,-0.167190
0.640000,0.200000,0.200000,0.185245,-0.242199,0.195715,-0.112674
0.640000,0.300000,0.200000,0.158960,-0.196366,0.153393,-0.054749
0.640000,0.400000,0.200000,0.142394,-0.162728,0.120688,-0.000872
0.640000,0.500000,0.200000,0.125048,-0.134190,0.094928,0.031113
0.640000,0.600000,0.200000,0.100716,-0.106261,0.074149,0.031706
0.640000,0.700000,0.200000,0.072990,-0.079885,0.057387,0.012454
0.640000,0.800000,0.200000,0.049578,-0.058386,0.044214,-0.006623
0.640000,0.900000,0.200000,0.033950,-0.043015,0.034126,-0.015629
0.640000,1.000000,0.200000,0.024532,-0.032495,0.026452,-0.016457
0.640000,0.000000,0.300000,0.289864,-0.391124,0.321654,-0.220703
0.640000,0.100000,0.300000,0.232027,-0.307917,0.250919,-0.157776
0.640000,0.200000,0.300000,0.197590,-0.248704,0.196529,-0.084945
0.640000,0.300000,0.300000,0.185666,-0.210438,0.155153,0.005233
0.640000,0.400000,0.300000,0.184823,-0.185083,0.123486,0.094426
0.640000,0.500000,0.300000,0.174556,-0.160276,0.098193,0.142314
0.640000,0.600000,0.300000,0.143142,-0.128616,0.076949,0.127005
0.640000,0.700000,0.300000,0.099695,-0.093956,0.059148,0.072437
0.640000,0.800000,0.300000,0.061922,-0.064891,0.045028,0.021106
0.640000,0.900000,0.300000,0.038141,-0.045223,0.034403,-0.006215
0.640000,1.000000,0.300000,0.025577,-0.033045,0.026521,-0.014109
0.640000,0.000000,0.400000,0.291008,-0.391727,0.321730,-0.218132
0.640000,0.100000,0.400000,0.236616,-0.310335,0.251221,-0.147468
0.640000,0.200000,0.400000,0.211107,-0.255826,0.197420,-0.054585
0.640000,0.300000,0.400000,0.214903,-0.225844,0.157084,0.070910
0.640000,0.400000,0.400000,0.231272,-0.209561,0.126554,0.198772
0.640000,0.500000,0.400000,0.228758,-0.188837,0.101772,0.264070
0.640000,0.600000,0.400000,0.189596,-0.153092,0.080014,0.231349
0.640000,0.700000,0.400000,0.128930,-0.109362,0.061080,0.138113
0.640000,0.800000,0.400000,0.075440,-0.072012,0.045919,0.051466
0.640000,0.900000,0.400000,0.042730,-0.047641,0.034705,0.004093
0.640000,1.000000,0.400000,0.026722,-0.033648,0.026596,-0.011539
0.640000,0.000000,0.500000,0.291523,-0.391998,0.321764,-0.216975
0.640000,0.100000,0.500000,0.238682,-0.311424,0.251358,-0.142827
0.640000,0.200000,0.500000,0.217191,-0.259032,0.197824,-0.040915
0.640000,0.300000,0.500000,0.228071,-0.232780,0.157951,0.100482
0.640000,0.400000,0.500000,0.252186,-0.220581,0.127937,0.245756
0.640000,0.500000,0.500000,0.253168,-0.201697,0.103380,0.318894
0.640000,0.600000,0.500000,0.210515,-0.164114,0.081392,0.278333
0.640000,0.700000,0.500000,0.142096,-0.116299,0.061948,0.167686
0.640000,0.800000,0.500000,0.081525,-0.075220,0.046322,0.065137
0.640000,0.900000,0.500000,0.044796,-0.048730,0.034842,0.008734
0.640000,1.000000,0.500000,0.027237,-0.033920,0.026630,-0.010382
0.640000,0.000000,0.600000,0.291008,-0.391727,0.321730,-0.218132
0.640000,0.100000,0.600000,0.236616,-0.310335,0.251221,-0.147468
0.640000,0.200000,0.600000,0.211107,-0.255826,0.197420,-0.054585
0.640000,0.300000,0.600000,0.214903,-0.225844,0.157084,0.070910
0.640000,0.400000,0.600000,0.231272,-0.209561,0.126554,0.198772
0.640000,0.500000,0.600000,0.228758,-0.188837,0.101772,0.264070
0.640000,0.600000,0.600000,0.189596,-0.153092,0.080014,0.231349
0.640000,0.700000,0.600000,0.128930,-0.109362,0.061080,0.138113
0.640000,0.800000,0.600000,0.075440,-0.072012,0.045919,0.051466
0.640000,0.900000,0.600000,0.042730,-0.047641,0.034705,0.004093
0.640000,1.000000,0.600000,0.026722,-0.033648,0.026596,-0.011539
0.640000,0.000000,0.700000,0.289864,-0.391124,0.321654,-0.220703
0.640000,0.100000,0.700000,0.232027,-0.307917,0.250919,-0.157776
0.640000,0.200000,0.700000,0.197590,-0.248704,0.196529,-0.084945
0.640000,0.300000,0.700000,0.185666,-0.210438,0.155153,0.005233
0.640000,0.400000,0.700000,0.184823,-0.185083,0.123486,0.094426
0.640000,0.500000,0.700000,0.174556,-0.160276,0.098193,0.142314
0.640000,0.600000,0.700000,0.143142,-0.128616,0.076949,0.127005
0.640000,0.700000,0.700000,0.099695,-0.093956,0.059148,0.072437
0.640000,0.800000,0.700000,0.061922,-0.064891,0.045028,0.021106
0.640000,0.900000,0.700000,0.038141,-0.045223,0.034403,-0.006215
0.640000,1.000000,0.700000,0.025577,-0.033045,0.026521,-0.014109
0.640000,0.000000,0.800000,0.288819,-0.390573,0.321585,-0.223050
0.640000,0.100000,0.800000,0.227835,-0.305709,0.250642,-0.167190
0.640000,0.200000,0.800000,0.185245,-0.242199,0.195715,-0.112674
0.640000,0.300000,0.800000,0.158960,-0.196366,0.153393,-0.054749
0.640000,0.400000,0.800000,0.142394,-0.162728,0.120688,-0.000872
0.640000,0.500000,0.800000,0.125048,-0.134190,0.094928,0.031113
0.640000,0.600000,0.800000,0.100716,-0.106261,0.074149,0.031706
0.640000,0.700000,0.800000,0.072990,-0.079885,0.057387,0.012454
0.640000,0.800000,0.800000,0.049578,-0.058386,0.044214,-0.006623
0.640000,0.900000,0.800000,0.033950,-0.043015,0.034126,-0.015629
0.640000,1.000000,0.800000,0.024532,-0.032495,0.026452,-0.016457
0.640000,0.000000,0.900000,0.288225,-0.390261,0.321546,-0.224383
0.640000,0.100000,0.900000,0.225456,-0.304455,0.250485,-0.172536
0.640000,0.200000,0.900000,0.178235,-0.238506,0.195253,-0.128418
0.640000,0.300000,0.900000,0.143798,-0.188377,0.152392,-0.088808
0.640000,0.400000,0.900000,0.118303,-0.150035,0.119099,-0.054983
0.640000,0.500000,0.900000,0.096939,-0.119379,0.093072,-0.032027
0.640000,0.600000,0.900000,0.076626,-0.093568,0.072559,-0.022405
0.640000,0.700000,0.900000,0.057827,-0.071896,0.056387,-0.021604
0.640000,0.800000,0.900000,0.042569,-0.054693,0.043751,-0.022367
0.640000,0.900000,0.900000,0.031570,-0.041761,0.033969,-0.020974
0.640000,1.000000,0.900000,0.023939,-0.032182,0.026413,-0.017790
0.640000,0.000000,1.000000,0.287996,-0.390140,0.321531,-0.224897
0.640000,0.100000,1.000000,0.224537,-0.303971,0.250425,-0.174598
0.640000,0.200000,1.000000,0.175531,-0.237081,0.195075,-0.134493
0.640000,0.300000,1.000000,0.137947,-0.185294,0.152006,-0.101949
0.640000,0.400000,1.000000,0.109008,-0.145137,0.118486,-0.075862
0.640000,0.500000,1.000000,0.086094,-0.113664,0.092356,-0.056390
0.640000,0.600000,1.000000,0.067331,-0.088670,0.071946,-0.043284
